step,d_loss,g_loss,r1,d_real,d_fake,d_train_clean,d_validate_clean,seconds_per_step
100,1.399458408355713,0.8324065804481506,0.00035799710894934833,0.08780660480260849,-0.0680679976940155,0.0633208304643631,0.059800416231155396,0.25284052901901305
200,1.376562476158142,0.7228642106056213,8.715210424270481e-05,-0.004317027051001787,-0.04141334816813469,0.029022546485066414,0.02886722795665264,0.1365689822519198
300,1.3817979097366333,0.705592155456543,0.00015182772767730057,0.005231394432485104,-0.01173656526952982,-0.09217114746570587,-0.0927683413028717,0.13709142982028424
400,1.38599693775177,0.7039130330085754,7.247352914419025e-05,-0.002330210991203785,-0.007866507396101952,-0.1027914434671402,-0.10282484441995621,0.1375733077712357
500,1.4560070037841797,0.7421000003814697,0.002413838403299451,0.15590965747833252,0.0524328276515007,0.01391136460006237,0.016421107575297356,0.13782245511189103
600,1.3826937675476074,0.7032352089881897,0.00011594135867198929,0.005672296974807978,-0.00725166779011488,0.04466177523136139,0.04364543408155441,0.13827875077724458
700,1.3854382038116455,0.6974842548370361,0.00010828614176716655,0.0007437586900778115,-0.0026173903606832027,0.004684291779994965,0.004475108347833157,0.138408394982107
800,1.3856333494186401,0.697622537612915,4.951824666932225e-05,0.0005569678032770753,-0.0016666350420564413,0.04044139385223389,0.04046552628278732,0.1385902753379196
900,1.3853046894073486,0.7006419897079468,6.609475531149656e-05,0.0027551213279366493,-0.0011729768011718988,0.0037684589624404907,0.004932754673063755,0.13876534690149128
1000,1.3856712579727173,0.7063506841659546,8.489247557008639e-05,-0.0027149617671966553,-0.008008286356925964,0.04405767843127251,0.04523371905088425,0.13884859289973975
1100,1.5432331562042236,0.8488742709159851,0.005992119666188955,-0.03568385913968086,-0.06703051924705505,-0.024863846600055695,-0.014757785946130753,0.13882620207034052
1200,1.3618152141571045,0.7596539855003357,0.0031041945330798626,0.07732420414686203,-0.03814646974205971,0.04658212512731552,0.049956563860177994,0.13899267537053675
1300,1.3650656938552856,0.7867753505706787,0.004209575708955526,0.049369607120752335,-0.04869391769170761,-0.01848044991493225,-0.022184062749147415,0.13912312546744943
1400,1.36540687084198,0.782407820224762,0.004063770640641451,0.060472290962934494,-0.0377877876162529,0.06304306536912918,0.05675389617681503,0.1390984421921894
1500,1.3611024618148804,0.8075687885284424,0.005024132784456015,0.07143528014421463,-0.0525369793176651,-0.10412813723087311,-0.10612774640321732,0.13923141984734685
1600,1.3662670850753784,0.7680000066757202,0.004047246649861336,0.05371091142296791,-0.03938116133213043,-0.29356813430786133,-0.30522096157073975,0.13916629589162766
1700,1.3740763664245605,0.7356518507003784,0.0026496541686356068,0.02566208690404892,-0.029502322897315025,0.016284111887216568,0.01795085519552231,0.13935401751194149
1800,1.3756271600723267,0.7338197827339172,0.0022357634734362364,0.023035431280732155,-0.024678029119968414,-0.03701043128967285,-0.038009073585271835,0.13926619838923215
1900,1.3773059844970703,0.7298053503036499,0.0019346695626154542,0.019932623952627182,-0.022118613123893738,0.04761580750346184,0.04870489239692688,0.1392762788385153
2000,1.3775886297225952,0.7269001603126526,0.0018926361808553338,0.025368113070726395,-0.01462509110569954,-0.13134008646011353,-0.13159124553203583,0.13928590572439134
2100,1.3796360492706299,0.7224151492118835,0.0014342513168230653,0.012946118600666523,-0.01705373078584671,0.07054193317890167,0.070961594581604,0.13915771746076644
2200,1.380820393562317,0.7197616696357727,0.0012099647428840399,0.012850443832576275,-0.012498775497078896,0.07042385637760162,0.07051681727170944,0.13880505854263903
2300,1.381392478942871,0.717497706413269,0.0010821270989254117,0.01106427051126957,-0.011316648684442043,0.01461070030927658,0.013087017461657524,0.13885768513195218
2400,1.3818680047988892,0.7141866683959961,0.000970013439655304,0.010615410283207893,-0.009426327422261238,0.03276052325963974,0.03499721735715866,0.13900622853077949
2500,1.3822152614593506,0.7134116888046265,0.0008932454511523247,0.009132939390838146,-0.009504741057753563,-0.01621689274907112,-0.01777377352118492,0.13911054071970283
2600,1.3822574615478516,0.71108478307724,0.000856582191772759,0.009351844899356365,-0.008457282558083534,0.0834614485502243,0.08170334994792938,0.1392979218112305
2700,1.382598876953125,0.7113521695137024,0.0007904126541689038,0.008619917556643486,-0.00792055856436491,-0.0009600198827683926,-0.0039886306039988995,0.13933368609752506
2800,1.3827159404754639,0.710870623588562,0.0007691477658227086,0.008364020846784115,-0.007478855084627867,-0.04822605103254318,-0.0478694774210453,0.1392426505777985
2900,1.3825520277023315,0.7106731534004211,0.0008017583750188351,0.008976593613624573,-0.007665406446903944,0.003965228796005249,0.00211905874311924,0.13937886288855225
3000,1.3825452327728271,0.7100638151168823,0.0007801225874572992,0.009477796033024788,-0.006943466607481241,0.0018135074060410261,-0.003600127762183547,0.13933086710982023
3100,1.3828446865081787,0.7089372873306274,0.0007337567512877285,0.0077254995703697205,-0.007184766232967377,0.02067040465772152,0.020187925547361374,0.13931749348063022
3200,1.3830996751785278,0.7071452140808105,0.0006600542110390961,0.006993609014898539,-0.00678251963108778,0.02940094657242298,0.027391981333494186,0.13943502461072058
3300,1.3829818964004517,0.707884669303894,0.0006867052288725972,0.0074058943428099155,-0.006926040630787611,-0.0016369086224585772,-0.0027256954926997423,0.13935820837970822
3400,1.3830797672271729,0.7073493599891663,0.0006668980931863189,0.007133690640330315,-0.006815100554376841,0.032058410346508026,0.031030144542455673,0.13932985840830953
3500,1.3829699754714966,0.7075207233428955,0.0006819601985625923,0.007704917807132006,-0.00641290657222271,0.02838524803519249,0.026911748573184013,0.13936988731846214
3600,1.3829962015151978,0.7076782584190369,0.000679406279232353,0.007632492110133171,-0.006875935010612011,-0.03766040503978729,-0.03708559647202492,0.13940731023903935
3700,1.382741928100586,0.7070394158363342,0.0007476023165509105,0.0095269326120615,-0.005788550712168217,-0.052914638072252274,-0.054129067808389664,0.13939635244663806
3800,1.382472038269043,0.7077871561050415,0.0007681450806558132,0.00804125051945448,-0.008038689382374287,0.03208542615175247,0.02784709446132183,0.13937072899658232
3900,1.3825684785842896,0.7078339457511902,0.0007612751796841621,0.00884312018752098,-0.007026132196187973,-0.029290705919265747,-0.03167270869016647,0.13932221124414354
4000,1.3826972246170044,0.706998348236084,0.0007208049646578729,0.008050882257521152,-0.007159465458244085,-0.012088989838957787,-0.014720691367983818,0.13944965170230716
4100,1.382532000541687,0.7075487375259399,0.000760240014642477,0.00851200520992279,-0.00736754946410656,-0.02987343817949295,-0.03330601751804352,0.1394838968431577
4200,1.3827863931655884,0.7062910795211792,0.0006988198147155344,0.007689993362873793,-0.007075610104948282,-0.003678524401038885,-0.00618464220315218,0.13882625658065081
4300,1.3829010725021362,0.706387996673584,0.0006901209708303213,0.007427948527038097,-0.007033342961221933,0.009112984873354435,0.006339810788631439,0.1389443303225562
4400,1.3827546834945679,0.7067345380783081,0.0007168332813307643,0.00785182137042284,-0.007205303758382797,-0.00848357006907463,-0.010721479542553425,0.13902091182302684
4500,1.3826415538787842,0.7071249485015869,0.000743238371796906,0.007777983322739601,-0.007617759983986616,0.003338567214086652,0.00025263262796215713,0.13921759443823248
