step,d_loss,g_loss,r1,d_real,d_fake,d_train_clean,d_validate_clean,seconds_per_step
6200,1.3836227655410767,0.7054081559181213,0.0006341261905618012,0.005110878963023424,-0.008230519481003284,0.007141799665987492,0.0008578108390793204,0.13849444145336748
6300,1.3825587034225464,0.7069939970970154,0.0007544302497990429,0.007817719131708145,-0.007731051184237003,0.041888367384672165,0.03175373002886772,0.1385991972917691
6400,1.3825119733810425,0.7078526616096497,0.0007641290430910885,0.008098232559859753,-0.007728770840913057,0.03245788812637329,0.023076236248016357,0.1388312959065661
6500,1.382438063621521,0.7082664370536804,0.0007806335925124586,0.008522924967110157,-0.007805630564689636,0.015148062258958817,0.00459530483931303,0.1388622763194144
6600,1.3822921514511108,0.70790696144104,0.0008234585402533412,0.00898621417582035,-0.008142300881445408,0.03637942299246788,0.03118462860584259,0.1389816552400589
6700,1.3823672533035278,0.7075656652450562,0.000794905936345458,0.008610133081674576,-0.007835152558982372,0.0008868372533470392,-0.0059477766044437885,0.1390327172819525
6800,1.3819401264190674,0.7085132598876953,0.0008755105664022267,0.009776649996638298,-0.008611030876636505,0.008584851399064064,0.0015429676277562976,0.13900813509710133
6900,1.3817037343978882,0.7093544602394104,0.0009211730794049799,0.009874388575553894,-0.00952978152781725,-0.004179701209068298,-0.010663902387022972,0.13907053383998572
7000,1.3816702365875244,0.7083578109741211,0.0009334385395050049,0.010792529210448265,-0.00877431221306324,-0.03896644711494446,-0.047927215695381165,0.13915936527308076
7100,1.3816993236541748,0.7088987827301025,0.0009124890784732997,0.009968516416847706,-0.009367378428578377,-0.04783758893609047,-0.05541449785232544,0.13893198169767856
7200,1.3816105127334595,0.7094566226005554,0.0009502961183898151,0.009543413296341896,-0.010221934877336025,0.05201976001262665,0.049412038177251816,0.13899667345918715
7300,2.148017644882202,0.7065389156341553,0.005159891210496426,0.7220743298530579,0.7161721587181091,-0.025304216891527176,-0.02533380687236786,0.13904819767922164
7400,1.3869590759277344,0.7018762230873108,8.261630455308477e-07,-0.01831696555018425,-0.01718294247984886,-0.005361541640013456,-0.005364352837204933,0.13902019365224988
7500,1.3865165710449219,0.6937165856361389,5.433654450825998e-07,-0.0010439750039950013,-0.0006556272273883224,0.001420254586264491,0.001284720841795206,0.1391172145586461
7600,1.386338472366333,0.6938243508338928,1.1303308866672523e-07,-0.0011319094337522984,-0.0010731908259913325,-0.006202409975230694,-0.006239008158445358,0.13903805481269957
7700,1.3863525390625,0.6938010454177856,4.931224140136692e-08,-0.0013444494688883424,-0.00126050622202456,0.0003982712223660201,0.0003949329548049718,0.13902116397861392
7800,1.3863228559494019,0.6934182047843933,1.826093409817986e-08,-0.0005351327708922327,-0.0004883134970441461,5.230320675764233e-05,4.5195905840955675e-05,0.13897253319155425
7900,1.3863235712051392,0.6934175491333008,2.4446043411785467e-08,-0.0005605666665360332,-0.000517883978318423,0.006125136278569698,0.006128672510385513,0.13915287375915797
8000,1.3863083124160767,0.6933348178863525,1.0314571419201002e-08,-0.00032623251900076866,-0.00030598032753914595,0.002949656918644905,0.0029613380320370197,0.13909598947968335
8100,4.785055637359619,2.505396842956543,0.288098007440567,-0.9280744194984436,-0.563353955745697,-0.1468537449836731,-0.15134379267692566,0.1387033701315522
8200,1.368777871131897,0.7400472164154053,4.4258693378651515e-05,-0.045727647840976715,-0.0870622992515564,0.07109131664037704,0.0721239224076271,0.13827833286952226
8300,1.3836013078689575,0.7036014199256897,7.364468910964206e-05,-0.0012047485215589404,-0.012835953384637833,-0.05286218971014023,-0.05199301615357399,0.13849957128055393
8400,1.3864399194717407,0.6959968209266663,1.9831328245345503e-05,-0.0012677115155383945,-0.00281746918335557,0.017411183565855026,0.01617489755153656,0.13870539533905685
8500,1.3867206573486328,0.693670928478241,9.1794454419869e-06,0.0013268640032038093,0.0017132323700934649,-0.044807810336351395,-0.04542114585638046,0.13872239899355918
8600,1.3864312171936035,0.6938347220420837,5.020795470045414e-06,-3.1697785743745044e-05,-0.00021228882542345673,0.00788076687604189,0.007936830632388592,0.13874069375917317
8700,2.7237420082092285,1.1201640367507935,0.018767666071653366,0.6140909790992737,0.4453921914100647,0.032114773988723755,0.031904540956020355,0.13880032911896706
8800,1.3827837705612183,0.6846379041671753,4.5337660594668705e-06,0.02585037425160408,0.01820463500916958,-0.023825466632843018,-0.023092083632946014,0.1387869585910812
8900,1.384964108467102,0.6965661644935608,6.573267000931082e-06,-0.003589991480112076,-0.006453205831348896,-0.004929741844534874,-0.004479279741644859,0.1389096105704084
9000,1.3862109184265137,0.6936195492744446,1.7266180520891794e-06,-0.00048572843661531806,-0.0006791081978008151,-0.013806593604385853,-0.013688655570149422,0.13890743136871606
9100,1.3863598108291626,0.6946123838424683,9.160060585600149e-07,-0.002942558377981186,-0.002848172327503562,-0.007185129448771477,-0.007190180942416191,0.13889070332981646
9200,1.386183738708496,0.6938362717628479,7.236475312311086e-07,-0.0002870582102332264,-0.0007232276839204133,-0.0237991102039814,-0.023801319301128387,0.13884278119076043
9300,1.3863794803619385,0.6940687298774719,4.645289948257414e-07,-0.0017348597757518291,-0.0017000577645376325,-0.0066245123744010925,-0.00661832932382822,0.138938821349293
9400,1.3864572048187256,0.6934489011764526,6.303783806060892e-08,-0.000955323688685894,-0.0006908875075168908,0.015295270830392838,0.015240730717778206,0.13892560170963406
9500,1.3863509893417358,0.6934954524040222,1.994221854317857e-08,-0.0006015331018716097,-0.0005292783607728779,0.009802483022212982,0.009772884659469128,0.1389612551080063
9600,1.3863277435302734,0.6933689117431641,1.2434883345235903e-08,-0.0002812206803355366,-0.00024096292327158153,0.0008620425360277295,0.0008588607888668776,0.13898403279017657
9700,1.3863160610198975,0.6933398246765137,1.110754599409347e-08,-0.00031135324388742447,-0.00029579075635410845,0.006812181789427996,0.006776737980544567,0.13902312119025736
9800,24.202377319335938,1.1339162588119507,1.6371952295303345,14.37429141998291,13.961427688598633,-0.015378925018012524,-0.01554518286138773,0.13890282897278666
9900,1.3720635175704956,0.7118223309516907,0.00021552338148467243,-0.0016417504521086812,-0.03309747204184532,-0.011897334828972816,-0.013643600046634674,0.13896569909993559
10000,1.3819330930709839,0.6924200057983398,3.2977804949041456e-05,0.011532061733305454,0.0020482272375375032,0.03523768484592438,0.03525315225124359,0.13908263832330703
10100,1.382109522819519,0.6982095241546631,5.184631299925968e-05,0.018249666318297386,-0.0002994973910972476,-0.11445233225822449,-0.11375506967306137,0.13883876048959792
10200,1.3892087936401367,0.6922000050544739,1.612908636161592e-05,-0.0016766958869993687,0.0024664043448865414,0.020047502592206,0.020024463534355164,0.13838722075801344
10300,1.3885515928268433,0.6932764053344727,4.174145033175591e-06,-0.002018206287175417,0.00116139673627913,0.04036178067326546,0.04016655683517456,0.1385518773458898
10400,1.3877320289611816,0.6939458847045898,2.259938582938048e-06,-0.0003902526223100722,0.0012679952196776867,-0.06027210131287575,-0.06036484241485596,0.13863255192991347
10500,1.3887429237365723,0.6940038800239563,9.050301741808653e-06,0.00350068393163383,0.004237852059304714,0.0023909281007945538,0.002483152551576495,0.13867824939079582
10600,1.3858345746994019,0.6934832334518433,7.402204005302337e-07,0.0007594537455588579,-0.00017764052608981729,-0.010253289714455605,-0.010310940444469452,0.13868957167025656
10700,1.386354923248291,0.6935639977455139,1.0802949645949411e-06,-0.0002257307933177799,-0.00018824392464011908,0.042689211666584015,0.04308123141527176,0.13888282687868922
10800,1.7478621006011963,0.8824679851531982,0.0010747259948402643,-0.04516175761818886,0.001361908856779337,0.00556077528744936,0.005887538660317659,0.13885996952652932
10900,1.3866965770721436,0.6925007700920105,3.399258957870188e-06,0.001193470205180347,0.0019267474999651313,-0.02077597938477993,-0.020648162811994553,0.13890865380875766
11000,1.3868284225463867,0.6928291916847229,2.2699200599163305e-06,0.0015397934475913644,0.0020939854439347982,0.0035863379016518593,0.003552789334207773,0.13890276404097676
