step,generated_distance,real_distance,ratio
0,12.06280517578125,7.190689563751221,1.6775588862284796
500,5.471968650817871,7.622865200042725,0.7178362081999301
1000,2.288431406021118,7.147594928741455,0.3201680325810047
1500,2.5134379863739014,7.234601974487305,0.3474189727696832
2000,1.6966450214385986,7.448009490966797,0.22779845051169018
2500,1.6612136363983154,7.952767848968506,0.20888496532861564
